מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,האם מומלץ?,נראות בקטלוג,Unnamed: 8,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,סטטוס מס,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,"משקל (ק""ג)",אורך (סנטימטרים),רוחב (סנטימטרים),גובה (סנטימטרים),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,קטגוריות,תגיות,סוג משלוח,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,Rey Swatches,Rey Variations extra images,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,כלים: _wp_page_template,כלים: product_subtitle_text,כלים: _product_subtitle_text,כלים: title_display,כלים: _title_display,כלים: page_cover,כלים: _page_cover,כלים: rey_body_class,כלים: _rey_body_class,כלים: header_layout_type,כלים: _header_layout_type,כלים: header_text_color,כלים: _header_text_color,כלים: header_position,כלים: _header_position,כלים: custom_logo,כלים: _custom_logo,כלים: logo_mobile,כלים: _logo_mobile,כלים: footer_layout_type,כלים: _footer_layout_type,כלים: custom_container_width,כלים: _custom_container_width,כלים: container_spacing,כלים: _container_spacing,כלים: content_padding_top,כלים: _content_padding_top,כלים: content_padding_bottom,כלים: _content_padding_bottom,כלים: content_padding,כלים: _content_padding,כלים: global_sections,כלים: _global_sections,כלים: general_redirect,כלים: _general_redirect,כלים: top_sticky_gs,כלים: _top_sticky_gs,כלים: bottom_sticky_gs,כלים: _bottom_sticky_gs,כלים: perf__disable_wpblock,כלים: _perf__disable_wpblock,כלים: perf__disable_wcblock,כלים: _perf__disable_wcblock,כלים: product_info,כלים: _product_info,כלים: single_specifications_block,כלים: _single_specifications_block,כלים: buynow_pdp__enable,כלים: _buynow_pdp__enable,כלים: gs_before_atc,כלים: _gs_before_atc,כלים: enable_text_before_add_to_cart,כלים: _enable_text_before_add_to_cart,כלים: gs_after_atc,כלים: _gs_after_atc,כלים: enable_text_after_add_to_cart,כלים: _enable_text_after_add_to_cart,כלים: estimated_delivery__hide,כלים: _estimated_delivery__hide,כלים: estimated_delivery__days,כלים: _estimated_delivery__days,כלים: estimated_delivery__days_margin,כלים: _estimated_delivery__days_margin,כלים: estimated_delivery__custom_text,כלים: _estimated_delivery__custom_text,כלים: product_360_images,כלים: _product_360_images,כלים: badges,כלים: _badges,כלים: quantity_options_minimum,כלים: _quantity_options_minimum,כלים: quantity_options_maximum,כלים: _quantity_options_maximum,כלים: quantity_options_step,כלים: _quantity_options_step,כלים: quantity_options,כלים: _quantity_options,כלים: content_before,כלים: _content_before,כלים: content_after,כלים: _content_after,כלים: product_stretch,כלים: _product_stretch,כלים: product_video_url,כלים: _product_video_url,כלים: product_video_main_image,כלים: _product_video_main_image,כלים: product_video_summary,כלים: _product_video_summary,כלים: product_video_modal_ratio,כלים: _product_video_modal_ratio,כלים: product_custom_tabs,כלים: _product_custom_tabs,כלים: product_content_after_summary,כלים: _product_content_after_summary,כלים: product_content_after_content,כלים: _product_content_after_content,כלים: rs_page_bg_color,כלים: _rey_qty_per_variation_min,כלים: _rey_qty_per_variation_max,כלים: _rey_qty_per_variation_step,כלים: __is_newly_created_product
19554.0,variation,cusdes-BX-57612-m,,גופיית פיבריקוניקס,1,0.0,hidden,,"הכירו את גופיית Fibriconics, יצירה מהפנטת של המעצבת החזונית קאס אי האה. פריט אוונגרדי זה הוא עדות לצומת שבין אמנות לאופנה, הדומה למגרש גרוטאות מתכתי שטוף בגוונים חמים של שקיעה שובת לב. בגד זה, שעוצב בפרטים מדויקים, עוטף את מהות היופי התעשייתי, ומשלב אלמנטים לא קונבנציונליים עם פלטת צבעים בהשראת גחלים דועכות של אור יום. המגע הייחודי של קייסי האה הופך שברי מתכת שהושלכו ליצירת מופת לבישה, ויוצר שילוב הרמוני של כאוס ואלגנטיות. מושלם עבור אלו המחפשים ליצור אמירה נועזת ואמנותית, פריט זה חוצה ללא מאמץ את גבולות האופנה המסורתיים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/231103-Fibriconics-TankTop-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231104-Fibriconics-TankTop-back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/231105-Fibriconics-TankTop-side.jpg",,,cusdes-BX-57612,,,,,,0.0,,,מידה,m,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19536.0,variation,cusdes-BX-41330-m,,גופייה מחוץ למציאות,1,0.0,hidden,,"צאו לטיול עם גופיית ""Out of Reality"" שלנו, בעלת עיצוב בהתאמה אישית, עשויה מפוליאסטר איכותי. צוות האמנים שלנו יצר את נוף הלילה המרהיב הזה עם פטריות קסם.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/156718-a3b4ba2f.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156719-024d125a.jpg",,,cusdes-BX-41330,,,,,,0.0,,,מידה,m,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19512.0,variation,cusdes-BX-38959-s,,גופיית דאבס,1,0.0,hidden,,"קחו את הסטייל שלכם לגבהים חדשים עם גופיית Doves, מקולקציית APC שלנו. גופיית Doves מעוצבת בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב מונוכרום מקסים זה עם ציפורים לבנות דואות לאורך החזה נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/148457.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/148458.jpg",,,cusdes-BX-38959,,,,,,0.0,,,מידה,s,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19526.0,variation,cusdes-BX-36937-s,,גופיית פריחת ורדים,1,0.0,hidden,,"שדרגו את המראה היומיומי שלכם בסטייל מקסים עם גופיית Rose Blossom, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את ההדפס הזה המלא בפרחים, לוגו ""FH"" על החזה ופסים כפולים על השרוולים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/137125.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/137126.jpg",,,cusdes-BX-36937,,,,,,0.0,,,מידה,s,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19514.0,variation,cusdes-BX-35310-s,,גופיית שלום,1,0.0,hidden,,"שמרו על סגנון רגוע ומרתק עם גופיית Peace, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את העיצוב המרהיב הזה של מנדלה בגב לבן.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/127354.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/127355.jpg",,,cusdes-BX-35310,,,,,,0.0,,,מידה,s,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19538.0,variation,cusdes-BX-36944-xl,,גופיית זר ערב,1,0.0,hidden,,"הוסיפו נופך פרחוני למראה הקז'ואל שלכם עם גופיית Evening Bouquet, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את ההדפס הכהה הזה המלא בפרחים, עם לוגו ""FH"" על החזה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/137143.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/137144.jpg",,,cusdes-BX-36944,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19550.0,variation,cusdes-BX-35332-xl,,גופיית OM,1,0.0,hidden,,"הוסיפו קצת סגנון מדיטטיבי למראה הקז'ואל שלכם והרגישו את הצ'י שלובש את גופיית OM, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו עיצב את תמונת המנדלה הסגולה העמוקה הזו עם סמל OM במרכז.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/127396.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/127397.jpg",,,cusdes-BX-35332,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19556.0,variation,cusdes-BX-41307-xl,,גופיית לילות טריפיים,1,0.0,hidden,,"הוסיפו קצת רוח פסיכדלית למראה שלכם עם גופיית Trippy Nights שלנו, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את עיצוב החלומות המושך את העין הזה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/156672-538a7d2e.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/156673-823529f8.jpg",,,cusdes-BX-41307,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19544.0,variation,cusdes-BX-39562-xl,,גופיית זהירות,1,0.0,hidden,,"הישארו בטוחים בסטייל נועז עם גופיית Caution, הכוללת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב הסכנה, האזהרה והסרט ""נא לא לחצות"" נודע על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/151292-e09b3a48.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/151293-c8a333ac.jpg",,,cusdes-BX-39562,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19524.0,variation,cusdes-BX-57450-xl,,גופיית Kaotic Mind,1,0.0,hidden,,"הכירו את גופיית Kaotic Mind מבית המעצבת השובבה קייסי האה. יצירה ייחודית זו לוקחת אתכם לרכבת הרים אופנתית עם עמודים וקוביות צבעוניים הנעים במעגל גחמני. זה כמו ללבוש פארק שעשועים על הבגדים שלכם. פריט זה, שעוצב תוך תשומת לב קפדנית לכיף, מציג את האמנות הגחמנית של קייסי האה ואת השימוש השובב בצבעים. מושלם עבור אלו המעריכים אופנה ייחודית ודמיונית, הוא מציע דרך מהנה ומרגשת לבטא את הסגנון שלכם ולצאת להרפתקה אופנתית גחמנית. היכנסו לעולם הגחמני הזה, ותנו לו להיות הכרטיס שלכם לרכבת הרים אופנתית שתמיד מחכה לבילוי נעים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/230567-Kaotic-Mind-TankTop-front-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230566-Kaotic-Mind-TankTop-back-_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230568-Kaotic-Mind-TankTop-side-_281_29.jpg",,,cusdes-BX-57450,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19548.0,variation,cusdes-BX-41479-xl,,גופיית פאלם טו פייד,1,0.0,hidden,,"מצאו את גן העדן שלכם עם גופיית Palm To Fade שלנו, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. עיצוב עלי הדקל הדרגתי נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/157028-1ab4359d.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/157029-e68d4ae8.jpg",,,cusdes-BX-41479,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19552.0,variation,cusdes-BX-25687-xl,,גופיית חתול מפחיד,1,0.0,hidden,,"קבלו מראה חדש וכיפי עם גופיית Scary Cat, בעלת עיצוב בהתאמה אישית, עשויה מפוליאסטר איכותי. עיצוב שובב זה של חתולים חמודים, לבבות וגולגולות נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/79541.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/79542.jpg",,,cusdes-BX-25687,,,,,,0.0,,,מידה,xl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19528.0,variation,cusdes-BX-56280-xxl,,"גופיית ""לא קדוש""",1,0.0,hidden,,"גופיית N ot A Saint הזו היא גרסה שובבה ונועזת למסכת פורץ קלאסית. ההדפס מציג גבר עם חולצה כתומה, שלובש מסכה לבנה עם חיתוכים לעיניו ולפיו. העיצוב נועז ושובב כאחד, מה שהופך אותה למושלמת עבור אלו שאוהבות לדחוף את הגבולות בבחירות האופנתיות שלהן.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/226688-tank-top-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226687-tank-side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/226686-tank-back.jpg",,,cusdes-BX-56280,,,,,,0.0,,,מידה,xxl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19532.0,variation,cusdes-BX-38754-xxl,,גופייה ללא גבולות,1,0.0,hidden,,"תוודאו שהמראה היומיומי שלכם משמעותי בזכות גופיית No Boundaries, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר איכותי. העיצוב השחור כולו עם גרפיקה מודפסת סובלימציה לכל אורכו נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/148025.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/148026.jpg",,,cusdes-BX-38754,,,,,,0.0,,,מידה,xxl,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19530.0,variable,cusdes-BX-22181,,גופיית רעש גולגולת,1,0.0,visible,,"השג דימויים עזים לימים נוחים עם גופיית Skull Noise, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו עיצב את הדפס הקוסמוס הכהה המדהים עם קבוצת כוכבים של גולגולת.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/35d11cba.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/29568ae0.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/b4e9893a.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19526.0,variable,cusdes-BX-36937,,גופיית פריחת ורדים,1,0.0,visible,,"שדרגו את המראה היומיומי שלכם בסטייל מקסים עם גופיית Rose Blossom, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את ההדפס הזה המלא בפרחים, לוגו ""FH"" על החזה ופסים כפולים על השרוולים.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/137125.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/137126.jpg",,,,,,,,,0.0,,,מידה,s,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19514.0,variable,cusdes-BX-35310,,גופיית שלום,1,0.0,visible,,"שמרו על סגנון רגוע ומרתק עם גופיית Peace, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את העיצוב המרהיב הזה של מנדלה בגב לבן.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/127354.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/127355.jpg",,,,,,,,,0.0,,,מידה,s,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19538.0,variable,cusdes-BX-36944,,גופיית זר ערב,1,0.0,visible,,"הוסיפו נופך פרחוני למראה הקז'ואל שלכם עם גופיית Evening Bouquet, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו יצר את ההדפס הכהה הזה המלא בפרחים, עם לוגו ""FH"" על החזה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/137143.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/137144.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19550.0,variable,cusdes-BX-35332,,גופיית OM,1,0.0,visible,,"הוסיפו קצת סגנון מדיטטיבי למראה הקז'ואל שלכם והרגישו את הצ'י שלובש את גופיית OM, בעלת עיצוב בהתאמה אישית, עשויה מ-100% פוליאסטר. צוות האמנים שלנו עיצב את תמונת המנדלה הסגולה העמוקה הזו עם סמל OM במרכז.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/127396.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/127397.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19552.0,variable,cusdes-BX-25687,,גופיית חתול מפחיד,1,0.0,visible,,"קבלו מראה חדש וכיפי עם גופיית Scary Cat, בעלת עיצוב בהתאמה אישית, עשויה מפוליאסטר איכותי. עיצוב שובב זה של חתולים חמודים, לבבות וגולגולות נוצר על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,120.0,150,"גברים > בגדים, נשים > בגדים, גברים > בגדים > גופייה, נשים > בגדים > גופייה",גופייה,,"https://zeketa.co.il/wp-content/uploads/2026/01/79541.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/79542.jpg",,,,,,,,,0.0,,,מידה,xl,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,cusdes-WY-34320,,סווטשירט מוטה,1,,visible,,"קחו את הסטייל שלכם לגבהים חדשים עם הסווטשירט Tilted, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר איכותי. צוות האמנים הגרפיים המוכשרים שלנו עיצב את ההדפס היפהפה הזה, הכולל הר עם פסגות מושלגות.",,,none,,1,1,,0,0,,,,,,,230.0,250,"גברים > בגדים, נשים > בגדים, גברים > בגדים > טרנינג, נשים > בגדים > טרנינג",סווטשירט מוטה,,"https://cdn.shopify.com/s/files/1/2309/3869/products/120891.jpg?v=1569146681, https://cdn.shopify.com/s/files/1/2309/3869/products/120892.jpg?v=1569146681",,,,,,,,,,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,cusdes-WK-49187-l,,ריסוס מכנסי טרנינג,1,,hidden,,"הוסיפו קצת אווירת רחוב DIY למראה שלכם עם מכנסי הטרנינג Spraying, בעלי עיצוב גזרה נקייה וצבעוני עם כיתוב לוגו, שעוצבו על ידי דורה שוגר מינקס, אמנית רחוב תל אביבית המוכשרת, בסגנונה הייחודי. שני כיסים לידיים, מותן עם שרוך ושרוולי קרסול מצולעים הופכים את המכנסיים האלה לבחירה נועזת לימים נוחים.",,,none,,1,1,,0,0,,,,,,,150.0,180,"גברים > בגדים, נשים > בגדים, גברים > בגדים > מכנסי טרנינג, נשים > בגדים > מכנסי טרנינג",מכנסי טרנינג,,"https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195832--FH_20Joggers_201.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195831--FH_20Joggers_202.jpg?v=1618577589, https://cdn.shopify.com/s/files/1/2309/3869/products/195833--FH_20Joggers_203.jpg?v=1618577589",,,cusdes-WK-49187,,,,,,,,,מידה,l,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
